geo_point_2d,fenomeno,taxonomia,intensidad,alcaldia,area_m2,period_ret,intens_num,int2
"19.5007286429,-99.1537491538",Hidrometeorológicos,Precipitación,Medio,Gustavo A. Madero,87652.7976651,5 años,60 a 64,3
"19.5561413312,-99.1418537903",Hidrometeorológicos,Precipitación,Alto,Gustavo A. Madero,350410.708602,5 años,64 a 70,4
"19.3482684836,-99.1651150362",Hidrometeorológicos,Precipitación,Bajo,Coyoacán,413051.248575,5 años,54 a 60,2
"19.3370920965,-99.1684360825",Hidrometeorológicos,Precipitación,Bajo,Coyoacán,397093.452937,5 años,54 a 60,2
"19.3115466783,-99.1308384823",Hidrometeorológicos,Precipitación,Bajo,Coyoacán,357575.74661,5 años,54 a 60,2
"19.3441299609,-99.1825408639",Hidrometeorológicos,Precipitación,Medio,Coyoacán,162605.470284,5 años,60 a 64,3
"19.3724853838,-99.2730509453",Hidrometeorológicos,Precipitación,Medio,Cuajimalpa de Morelos,1600469.9047,5 años,60 a 64,3
"19.367102238,-98.9994705846",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,94652.3972242,5 años,41 a 54,1
"19.3158252454,-99.2608975266",Hidrometeorológicos,Precipitación,Medio,La Magdalena Contreras,530749.856869,5 años,60 a 64,3
"19.3724089394,-99.2898987906",Hidrometeorológicos,Precipitación,Medio,Cuajimalpa de Morelos,284074.916025,5 años,60 a 64,3
"19.3302078467,-99.2223196109",Hidrometeorológicos,Precipitación,Medio,La Magdalena Contreras,421067.572977,5 años,60 a 64,3
"19.370711475,-99.0277756952",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,135441.959038,5 años,41 a 54,1
"19.3397405233,-99.0588186718",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,129109.535595,5 años,41 a 54,1
"19.3060971031,-99.2567426139",Hidrometeorológicos,Precipitación,Medio,La Magdalena Contreras,268917.324983,5 años,60 a 64,3
"19.3744762078,-99.0112852935",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,396103.735443,5 años,41 a 54,1
"19.3340342212,-99.2105656097",Hidrometeorológicos,Precipitación,Medio,La Magdalena Contreras,55214.9261702,5 años,60 a 64,3
"19.3282637633,-99.1406936597",Hidrometeorológicos,Precipitación,Bajo,Coyoacán,320612.950022,5 años,54 a 60,2
"19.2042479064,-99.0981721664",Hidrometeorológicos,Precipitación,Medio,Milpa Alta,522798.168365,5 años,60 a 64,3
"19.3873622174,-99.2148192614",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,151333.905964,5 años,64 a 70,4
"19.1957005321,-99.0895138304",Hidrometeorológicos,Precipitación,Medio,Milpa Alta,1092310.22288,5 años,60 a 64,3
"19.3189412623,-99.1207925979",Hidrometeorológicos,Precipitación,Bajo,Coyoacán,768793.8636,5 años,54 a 60,2
"19.3011950591,-99.2630065424",Hidrometeorológicos,Precipitación,Medio,La Magdalena Contreras,552195.735289,5 años,60 a 64,3
"19.33460829,-99.1306266329",Hidrometeorológicos,Precipitación,Bajo,Coyoacán,288998.06978,5 años,54 a 60,2
"19.35702538,-99.0638849161",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,189464.755279,5 años,54 a 60,2
"19.4058126101,-99.1339421452",Hidrometeorológicos,Precipitación,Bajo,Cuauhtémoc,271844.928815,5 años,54 a 60,2
"19.4582996511,-99.2079956922",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,265036.132781,5 años,64 a 70,4
"19.4262249933,-99.0614626661",Hidrometeorológicos,Precipitación,Muy Bajo,Venustiano Carranza,87905.8460537,5 años,41 a 54,1
"19.498446498,-99.2046853737",Hidrometeorológicos,Precipitación,Alto,Azcapotzalco,220868.908275,5 años,64 a 70,4
"19.498527952,-99.178322109",Hidrometeorológicos,Precipitación,Medio,Azcapotzalco,749522.471597,5 años,60 a 64,3
"19.505189228,-99.1862364579",Hidrometeorológicos,Precipitación,Alto,Azcapotzalco,113632.360292,5 años,64 a 70,4
"19.4157758814,-99.110203461",Hidrometeorológicos,Precipitación,Bajo,Venustiano Carranza,79065.9854243,5 años,54 a 60,2
"19.4551980228,-99.1317826475",Hidrometeorológicos,Precipitación,Bajo,Cuauhtémoc,104195.429014,5 años,54 a 60,2
"19.4157304232,-99.1089093803",Hidrometeorológicos,Precipitación,Bajo,Venustiano Carranza,43823.9124422,5 años,54 a 60,2
"19.4523542682,-99.1920084152",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,79714.0442453,5 años,64 a 70,4
"19.3739912594,-99.1594793336",Hidrometeorológicos,Precipitación,Bajo,Benito Juárez,292340.188809,5 años,54 a 60,2
"19.4538319687,-99.1376502898",Hidrometeorológicos,Precipitación,Bajo,Cuauhtémoc,25179.3266294,5 años,54 a 60,2
"19.4056835995,-99.1303640399",Hidrometeorológicos,Precipitación,Bajo,Cuauhtémoc,171282.405878,5 años,54 a 60,2
"19.4303006857,-99.1627530858",Hidrometeorológicos,Precipitación,Medio,Cuauhtémoc,127240.679413,5 años,60 a 64,3
"19.5367720619,-99.1442916349",Hidrometeorológicos,Precipitación,Medio,Gustavo A. Madero,192113.985681,5 años,60 a 64,3
"19.4734026245,-99.125759476",Hidrometeorológicos,Precipitación,Bajo,Gustavo A. Madero,208833.335434,5 años,54 a 60,2
"19.3906425979,-99.0757560174",Hidrometeorológicos,Precipitación,Bajo,Iztacalco,225317.102045,5 años,54 a 60,2
"19.4730892083,-99.1421035292",Hidrometeorológicos,Precipitación,Bajo,Gustavo A. Madero,248465.238897,5 años,54 a 60,2
"19.4756276503,-99.0749941178",Hidrometeorológicos,Precipitación,Muy Bajo,Gustavo A. Madero,570674.121931,5 años,41 a 54,1
"19.5406399472,-99.1432150693",Hidrometeorológicos,Precipitación,Medio,Gustavo A. Madero,295272.362777,5 años,60 a 64,3
"19.495208646,-99.0754301995",Hidrometeorológicos,Precipitación,Muy Bajo,Gustavo A. Madero,268213.212341,5 años,41 a 54,1
"19.3977487381,-99.0916867297",Hidrometeorológicos,Precipitación,Bajo,Iztacalco,362021.954658,5 años,54 a 60,2
"19.5668271917,-99.1301406438",Hidrometeorológicos,Precipitación,Alto,Gustavo A. Madero,261564.124653,5 años,64 a 70,4
"19.4246094075,-99.1292940458",Hidrometeorológicos,Precipitación,Bajo,Cuauhtémoc,221512.799326,5 años,54 a 60,2
"19.504700532,-99.132003566",Hidrometeorológicos,Precipitación,Bajo,Gustavo A. Madero,105166.61073,5 años,54 a 60,2
"19.5344216254,-99.153431264",Hidrometeorológicos,Precipitación,Alto,Gustavo A. Madero,732732.813014,5 años,64 a 70,4
"19.5789444313,-99.134421544",Hidrometeorológicos,Precipitación,Alto,Gustavo A. Madero,526659.67276,5 años,64 a 70,4
"19.4091261685,-99.1629469581",Hidrometeorológicos,Precipitación,Medio,Cuauhtémoc,135832.942177,5 años,60 a 64,3
"19.4086563537,-99.1697846048",Hidrometeorológicos,Precipitación,Alto,Cuauhtémoc,273949.95659,5 años,64 a 70,4
"19.4151015068,-99.1821911726",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,240964.998369,5 años,64 a 70,4
"19.4166390494,-99.1116032098",Hidrometeorológicos,Precipitación,Bajo,Venustiano Carranza,111436.012907,5 años,54 a 60,2
"19.4350092836,-99.0547575521",Hidrometeorológicos,Precipitación,Muy Bajo,Venustiano Carranza,1100178.18601,5 años,41 a 54,1
"19.4354586111,-99.1184202078",Hidrometeorológicos,Precipitación,Bajo,Venustiano Carranza,188076.480295,5 años,54 a 60,2
"19.4583478774,-99.2124072105",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,248280.168118,5 años,64 a 70,4
"19.4449232751,-99.2162910372",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,298078.286503,5 años,64 a 70,4
"19.4160215275,-99.199528868",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,1665326.17916,5 años,64 a 70,4
"19.4249159039,-99.1639041351",Hidrometeorológicos,Precipitación,Medio,Cuauhtémoc,237098.559571,5 años,60 a 64,3
"19.1393471209,-99.019022185",Hidrometeorológicos,Precipitación,Bajo,Milpa Alta,163864401.434,5 años,54 a 60,2
"19.2306682879,-99.0161817243",Hidrometeorológicos,Precipitación,Muy Bajo,Tláhuac,2607453.59975,5 años,41 a 54,1
"19.2752650593,-99.0715741951",Hidrometeorológicos,Precipitación,Bajo,Xochimilco,17367027.0403,5 años,54 a 60,2
"19.2533582325,-99.0594526586",Hidrometeorológicos,Precipitación,Bajo,Xochimilco,366268.737458,5 años,54 a 60,2
"19.3905750675,-99.144452701",Hidrometeorológicos,Precipitación,Bajo,Benito Juárez,202062.408324,5 años,54 a 60,2
"19.3747563826,-99.1904349855",Hidrometeorológicos,Precipitación,Medio,Benito Juárez,261983.327696,5 años,60 a 64,3
"19.3901375429,-99.1835619454",Hidrometeorológicos,Precipitación,Alto,Benito Juárez,232868.49505,5 años,64 a 70,4
"19.2522364635,-99.1001668761",Hidrometeorológicos,Precipitación,Bajo,Xochimilco,788820.537524,5 años,54 a 60,2
"19.3975166578,-99.2039352106",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,288017.170839,5 años,64 a 70,4
"19.3473999016,-99.1929427411",Hidrometeorológicos,Precipitación,Medio,Álvaro Obregón,506501.839782,5 años,60 a 64,3
"19.2628920187,-99.1056937173",Hidrometeorológicos,Precipitación,Bajo,Xochimilco,234239.470954,5 años,54 a 60,2
"19.2770137603,-99.1241965835",Hidrometeorológicos,Precipitación,Bajo,Xochimilco,461182.188193,5 años,54 a 60,2
"19.2451766274,-99.1202615955",Hidrometeorológicos,Precipitación,Medio,Xochimilco,617439.614417,5 años,60 a 64,3
"19.2581015893,-99.0721916063",Hidrometeorológicos,Precipitación,Bajo,Xochimilco,251045.325845,5 años,54 a 60,2
"19.2925903099,-99.2004158573",Hidrometeorológicos,Precipitación,Medio,Tlalpan,3584724.53808,5 años,60 a 64,3
"19.3025862964,-99.0470818801",Hidrometeorológicos,Precipitación,Muy Bajo,Tláhuac,311177.730683,5 años,41 a 54,1
"19.2889813575,-99.1308701322",Hidrometeorológicos,Precipitación,Medio,Tlalpan,306113.24982,5 años,60 a 64,3
"19.2981085719,-99.1222643542",Hidrometeorológicos,Precipitación,Bajo,Tlalpan,83860.3012006,5 años,54 a 60,2
"19.2884981081,-99.0429799862",Hidrometeorológicos,Precipitación,Muy Bajo,Tláhuac,326913.41424,5 años,41 a 54,1
"19.2889854812,-99.1248207893",Hidrometeorológicos,Precipitación,Bajo,Tlalpan,47630.6455029,5 años,54 a 60,2
"19.3888238491,-99.197931602",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,238593.916537,5 años,64 a 70,4
"19.3547136403,-99.1942894556",Hidrometeorológicos,Precipitación,Medio,Álvaro Obregón,688753.88765,5 años,60 a 64,3
"19.2891996395,-99.0477206304",Hidrometeorológicos,Precipitación,Muy Bajo,Tláhuac,243117.240122,5 años,41 a 54,1
"19.3853217412,-99.2190118575",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,71121.5817352,5 años,64 a 70,4
"19.2814632721,-99.2203217658",Hidrometeorológicos,Precipitación,Medio,Tlalpan,209971.307419,5 años,60 a 64,3
"19.2728977226,-99.1860205808",Hidrometeorológicos,Precipitación,Medio,Tlalpan,288722.801852,5 años,60 a 64,3
"19.3890429141,-99.2088305952",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,25614.5074946,5 años,64 a 70,4
"19.439206295,-99.1701877376",Hidrometeorológicos,Precipitación,Medio,Miguel Hidalgo,206313.600609,5 años,60 a 64,3
"19.4868460267,-99.1050914647",Hidrometeorológicos,Precipitación,Bajo,Gustavo A. Madero,296766.720818,5 años,54 a 60,2
"19.4056835995,-99.1303640399",Hidrometeorológicos,Precipitación,Bajo,Cuauhtémoc,171282.405878,5 años,54 a 60,2
"19.3935675856,-99.1184850184",Hidrometeorológicos,Precipitación,Bajo,Iztacalco,347683.002896,5 años,54 a 60,2
"19.4810777607,-99.0868472825",Hidrometeorológicos,Precipitación,Bajo,Gustavo A. Madero,247781.227798,5 años,54 a 60,2
"19.5082609946,-99.092836682",Hidrometeorológicos,Precipitación,Bajo,Gustavo A. Madero,134347.548802,5 años,54 a 60,2
"19.4030403112,-99.0646291945",Hidrometeorológicos,Precipitación,Bajo,Iztacalco,318082.548505,5 años,54 a 60,2
"19.4722213203,-99.1113263024",Hidrometeorológicos,Precipitación,Bajo,Gustavo A. Madero,247390.695269,5 años,54 a 60,2
"19.5668271917,-99.1301406438",Hidrometeorológicos,Precipitación,Alto,Gustavo A. Madero,261564.124653,5 años,64 a 70,4
"19.4018389703,-99.1276741672",Hidrometeorológicos,Precipitación,Bajo,Iztacalco,252916.577023,5 años,54 a 60,2
"19.4525503622,-99.0865377253",Hidrometeorológicos,Precipitación,Muy Bajo,Gustavo A. Madero,304297.703255,5 años,41 a 54,1
"19.465458542,-99.1221938875",Hidrometeorológicos,Precipitación,Bajo,Gustavo A. Madero,194455.036392,5 años,54 a 60,2
"19.3988046422,-99.1276927537",Hidrometeorológicos,Precipitación,Bajo,Iztacalco,139044.388637,5 años,54 a 60,2
"19.5228166649,-99.1678551529",Hidrometeorológicos,Precipitación,Alto,Gustavo A. Madero,215716.54704,5 años,64 a 70,4
"19.4112928102,-99.1765703821",Hidrometeorológicos,Precipitación,Alto,Cuauhtémoc,207245.996496,5 años,64 a 70,4
"19.4632735158,-99.1367794453",Hidrometeorológicos,Precipitación,Bajo,Cuauhtémoc,158271.70241,5 años,54 a 60,2
"19.4404147092,-99.2125572158",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,177869.131974,5 años,64 a 70,4
"19.3982398632,-99.1814026727",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,262835.203125,5 años,64 a 70,4
"19.4388784094,-99.1658026312",Hidrometeorológicos,Precipitación,Medio,Cuauhtémoc,402276.176387,5 años,60 a 64,3
"19.4270722066,-99.2111495772",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,80219.4191823,5 años,64 a 70,4
"19.4160215275,-99.199528868",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,1665326.17916,5 años,64 a 70,4
"19.4655949934,-99.2034326381",Hidrometeorológicos,Precipitación,Alto,Miguel Hidalgo,985229.051353,5 años,64 a 70,4
"19.1393471209,-99.019022185",Hidrometeorológicos,Precipitación,Bajo,Milpa Alta,163864401.434,5 años,54 a 60,2
"19.2044323352,-99.0725261813",Hidrometeorológicos,Precipitación,Medio,Milpa Alta,8173222.04523,5 años,60 a 64,3
"19.2752650593,-99.0715741951",Hidrometeorológicos,Precipitación,Bajo,Xochimilco,17367027.0403,5 años,54 a 60,2
"19.304828314,-99.0181959533",Hidrometeorológicos,Precipitación,Muy Bajo,Tláhuac,41852.4370814,5 años,41 a 54,1
"19.3512423994,-99.21116987",Hidrometeorológicos,Precipitación,Medio,Álvaro Obregón,1050325.00065,5 años,60 a 64,3
"19.3389805729,-99.0230326894",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,98632.7400865,5 años,41 a 54,1
"19.3387198679,-99.0083817037",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,229725.546026,5 años,41 a 54,1
"19.187686853,-99.0293996692",Hidrometeorológicos,Precipitación,Bajo,Milpa Alta,942725.357286,5 años,54 a 60,2
"19.3738791203,-99.0689830425",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,420807.130334,5 años,54 a 60,2
"19.3734101931,-99.2119872387",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,147034.046712,5 años,64 a 70,4
"19.3716527574,-99.2095351716",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,113868.602518,5 años,64 a 70,4
"19.3788545332,-99.1045343623",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,251966.164472,5 años,54 a 60,2
"19.3523624637,-99.032019888",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,556893.068241,5 años,41 a 54,1
"19.346331263,-99.0378156739",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,191091.004966,5 años,41 a 54,1
"19.3529925422,-99.10897506",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,239508.571676,5 años,54 a 60,2
"19.3193501423,-99.0906502945",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,238184.62243,5 años,54 a 60,2
"19.3281471399,-99.0455884252",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,182644.60753,5 años,41 a 54,1
"19.3530305201,-99.0208123006",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,407647.507027,5 años,41 a 54,1
"19.3875810743,-99.1169018865",Hidrometeorológicos,Precipitación,Bajo,Iztacalco,86459.0169903,5 años,54 a 60,2
"19.3807676457,-99.0980298146",Hidrometeorológicos,Precipitación,Bajo,Iztacalco,46465.3567057,5 años,54 a 60,2
"19.3165015903,-99.2453978314",Hidrometeorológicos,Precipitación,Medio,La Magdalena Contreras,226996.800246,5 años,60 a 64,3
"19.3422887832,-99.0301237294",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,273396.927064,5 años,41 a 54,1
"19.3289489362,-99.0420223092",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,276077.00456,5 años,41 a 54,1
"19.373469671,-99.0337601285",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,285763.470576,5 años,41 a 54,1
"19.2927475504,-99.1428000005",Hidrometeorológicos,Precipitación,Medio,Tlalpan,354949.826124,5 años,60 a 64,3
"19.2865492533,-99.1611577494",Hidrometeorológicos,Precipitación,Medio,Tlalpan,284553.826335,5 años,60 a 64,3
"19.3364280583,-99.0645443947",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,197169.774785,5 años,54 a 60,2
"19.3354884841,-99.0696276422",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,134681.853358,5 años,54 a 60,2
"19.3475440253,-99.0746157238",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,246770.55407,5 años,54 a 60,2
"19.2981484682,-99.0747820291",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,214252.89423,5 años,54 a 60,2
"19.3275980683,-98.9724805138",Hidrometeorológicos,Precipitación,Muy Bajo,Iztapalapa,190454.442678,5 años,41 a 54,1
"19.371207349,-99.0499795598",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,91890.671405,5 años,54 a 60,2
"19.3059696119,-99.0808447841",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,148139.53938,5 años,54 a 60,2
"19.3719065933,-99.1251002282",Hidrometeorológicos,Precipitación,Bajo,Iztapalapa,411191.651937,5 años,54 a 60,2
"19.3692590235,-99.1617673842",Hidrometeorológicos,Precipitación,Bajo,Benito Juárez,204138.915922,5 años,54 a 60,2
"19.4611685288,-99.1295593797",Hidrometeorológicos,Precipitación,Bajo,Cuauhtémoc,98865.7478306,5 años,54 a 60,2
"19.2398443005,-99.0177256257",Hidrometeorológicos,Precipitación,Muy Bajo,Xochimilco,53144.7086834,5 años,41 a 54,1
"19.3990235697,-99.1414032444",Hidrometeorológicos,Precipitación,Bajo,Benito Juárez,280083.797472,5 años,54 a 60,2
"19.3806747522,-99.1721936882",Hidrometeorológicos,Precipitación,Medio,Benito Juárez,217990.579132,5 años,60 a 64,3
"19.3915481248,-99.1602055915",Hidrometeorológicos,Precipitación,Medio,Benito Juárez,461450.714855,5 años,60 a 64,3
"19.277586256,-99.1371108117",Hidrometeorológicos,Precipitación,Medio,Xochimilco,767837.147499,5 años,60 a 64,3
"19.3835797456,-99.1368496056",Hidrometeorológicos,Precipitación,Bajo,Benito Juárez,159759.018904,5 años,54 a 60,2
"19.2564822974,-99.1164296978",Hidrometeorológicos,Precipitación,Medio,Xochimilco,297510.247414,5 años,60 a 64,3
"19.3898319121,-99.1402473794",Hidrometeorológicos,Precipitación,Bajo,Benito Juárez,210089.054855,5 años,54 a 60,2
"19.377011921,-99.2162227477",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,92107.187077,5 años,64 a 70,4
"19.2834377986,-99.1204998279",Hidrometeorológicos,Precipitación,Bajo,Xochimilco,440873.225911,5 años,54 a 60,2
"19.3081803017,-99.224893578",Hidrometeorológicos,Precipitación,Medio,Tlalpan,221960.261656,5 años,60 a 64,3
"19.3831633753,-99.2394784288",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,177145.186868,5 años,64 a 70,4
"19.3814850719,-99.2121859799",Hidrometeorológicos,Precipitación,Alto,Álvaro Obregón,122196.607067,5 años,64 a 70,4
"19.2925903099,-99.2004158573",Hidrometeorológicos,Precipitación,Medio,Tlalpan,3584724.53808,5 años,60 a 64,3
"19.2888682616,-99.1833992412",Hidrometeorológicos,Precipitación,Medio,Tlalpan,252220.145515,5 años,60 a 64,3
"19.2474330649,-98.9963083949",Hidrometeorológicos,Precipitación,Muy Bajo,Tláhuac,198506.957543,5 años,41 a 54,1
"19.2654037806,-99.0096672953",Hidrometeorológicos,Precipitación,Muy Bajo,Tláhuac,702564.897088,5 años,41 a 54,1
"19.2208697869,-98.9702836558",Hidrometeorológicos,Precipitación,Muy Bajo,Tláhuac,191056.44022,5 años,41 a 54,1
"19.2703031936,-99.1574781621",Hidrometeorológicos,Precipitación,Medio,Tlalpan,297724.879013,5 años,60 a 64,3
"19.2843488973,-99.1331717388",Hidrometeorológicos,Precipitación,Medio,Tlalpan,308719.365946,5 años,60 a 64,3
"19.3272582412,-99.2170613692",Hidrometeorológicos,Precipitación,Medio,La Magdalena Contreras,901540.804721,5 años,60 a 64,3
